creator,creatorLabel,linkcount
http://www.wikidata.org/entity/Q16934790,John Frederick Amelung,2
http://www.wikidata.org/entity/Q18671476,Horace Hone,2
http://www.wikidata.org/entity/Q20892627,Carducius Plantagenet Ream,2
http://www.wikidata.org/entity/Q21647194,Margaret Maclay Bogardus,2
http://www.wikidata.org/entity/Q22575827,Emily Drayton Taylor,2
http://www.wikidata.org/entity/Q83639829,Ames Van Wart,2
http://www.wikidata.org/entity/Q11473226,Okamoto Toyohiko,2
http://www.wikidata.org/entity/Q69973239,Peer Smed,2
http://www.wikidata.org/entity/Q5362488,Elizabeth Buehrmann,2
http://www.wikidata.org/entity/Q8070453,Zhang Zongcang,2
http://www.wikidata.org/entity/Q17083157,New England Glass Company,2
http://www.wikidata.org/entity/Q18508073,Chokha,2
http://www.wikidata.org/entity/Q42315143,Susan Unterberg,2
http://www.wikidata.org/entity/Q7017622,Newcomb Pottery,2
http://www.wikidata.org/entity/Q16063027,Henry Colton Shumway,2
http://www.wikidata.org/entity/Q21464971,William Gedney Bunce,2
http://www.wikidata.org/entity/Q21985219,Annie Traquair Lang,2
http://www.wikidata.org/entity/Q21993970,Frank Waller,2
http://www.wikidata.org/entity/Q22667430,Caroline Cranch,2
http://www.wikidata.org/entity/Q48386771,Gorham Manufacturing Company,2
http://www.wikidata.org/entity/Q6812808,Melissa Meyer,2
http://www.wikidata.org/entity/Q8034382,Worden Day,2
http://www.wikidata.org/entity/Q17225707,Kanō Shōun,2
http://www.wikidata.org/entity/Q20925014,Louisa Catherine Strobel,2
http://www.wikidata.org/entity/Q56275067,Yun Bing,2
http://www.wikidata.org/entity/Q6134904,James Green,2
http://www.wikidata.org/entity/Q12056590,William M. S. Doyle,2
http://www.wikidata.org/entity/Q21693929,Rosina Cox Boardman,2
http://www.wikidata.org/entity/Q56461563,Samuel Wallin,2
http://www.wikidata.org/entity/Q11648322,Kushiro Unsen,2
http://www.wikidata.org/entity/Q11648946,Suzuki Shōnen,2
http://www.wikidata.org/entity/Q15928785,Shi Lu,2
http://www.wikidata.org/entity/Q16145547,Qian Gong,2
http://www.wikidata.org/entity/Q18508479,Louis Marie Sicard,2
http://www.wikidata.org/entity/Q19543172,Master of the Béguins,2
http://www.wikidata.org/entity/Q21685956,Master of Eggenburg,2
http://www.wikidata.org/entity/Q21929710,Harper Pennington,2
http://www.wikidata.org/entity/Q6915945,Moses Soyer,2
http://www.wikidata.org/entity/Q7634389,Sueo Serisawa,2
http://www.wikidata.org/entity/Q23055041,Harriet Coulter Joor,2
http://www.wikidata.org/entity/Q3575352,Zhang Feng,2
http://www.wikidata.org/entity/Q7346494,Robert Kushner,2
http://www.wikidata.org/entity/Q11550137,Eiraku Hozen,2
http://www.wikidata.org/entity/Q20850543,Elaine Haxton,2
http://www.wikidata.org/entity/Q46973286,John Henry Belter,2
http://www.wikidata.org/entity/Q8043131,Xanthus Russell Smith,2
http://www.wikidata.org/entity/Q16294946,Tata Ronkholz,2
http://www.wikidata.org/entity/Q21759885,Thomas Bluget de Valdenuit,2
http://www.wikidata.org/entity/Q22019204,Frances Flora Bond Palmer,2
http://www.wikidata.org/entity/Q23416926,Wendy Red Star,2
http://www.wikidata.org/entity/Q18155785,Reuben Moulthrop,2
http://www.wikidata.org/entity/Q3575353,Zhang Geng,2
http://www.wikidata.org/entity/Q4128223,Joseph Wood,2
http://www.wikidata.org/entity/Q11479106,Kawabata Gyokushō,2
http://www.wikidata.org/entity/Q3481864,Shen Hao,2
http://www.wikidata.org/entity/Q11621075,Katsushika Taito II,2
http://www.wikidata.org/entity/Q11724276,Jerome Thompson,2
http://www.wikidata.org/entity/Q15543481,Carl Koch,2
http://www.wikidata.org/entity/Q64006080,James E. Lewis,2
http://www.wikidata.org/entity/Q29412617,Sarah Furman Warner Williams,2
http://www.wikidata.org/entity/Q3092614,Félix Teynard,2
http://www.wikidata.org/entity/Q4948224,Boston and Sandwich Glass Company,2
http://www.wikidata.org/entity/Q21995148,Mary Russell Smith,2
http://www.wikidata.org/entity/Q29441860,Myer Myers,2
http://www.wikidata.org/entity/Q3185485,Joseph Picot de Limoëlan,2
http://www.wikidata.org/entity/Q3490341,Song Nian,2
http://www.wikidata.org/entity/Q3530499,Tokusai,2
http://www.wikidata.org/entity/Q13606973,David J. Kennedy,2
http://www.wikidata.org/entity/Q4755193,Andrea Modica,2
http://www.wikidata.org/entity/Q11516063,Tsukioka Sessai,2
http://www.wikidata.org/entity/Q6238441,John Hazlitt,2
http://www.wikidata.org/entity/Q16876000,Kevin Larmon,2
http://www.wikidata.org/entity/Q19894842,John Durand,2
http://www.wikidata.org/entity/Q2157495,Robert Havell,2
http://www.wikidata.org/entity/Q11400282,Katsukawa Shuntei,2
http://www.wikidata.org/entity/Q13629171,James Lambdin,2
http://www.wikidata.org/entity/Q16859499,Benjamin Randolph,2
http://www.wikidata.org/entity/Q66827450,Adrian Bancker,2
http://www.wikidata.org/entity/Q67131647,Cornelius Kierstede,2
http://www.wikidata.org/entity/Q4730546,Allan Crite,2
http://www.wikidata.org/entity/Q11366195,Nakabayashi Chikkei,2
http://www.wikidata.org/entity/Q19984153,Lefevre James Cranstone,2
http://www.wikidata.org/entity/Q56006629,Thomas Fletcher,2
http://www.wikidata.org/entity/Q23091918,Marcia Resnick,2
http://www.wikidata.org/entity/Q52161471,John Bennett,2
http://www.wikidata.org/entity/Q10564133,Qian Hui'an,2
http://www.wikidata.org/entity/Q20859501,Robert Peckham,2
http://www.wikidata.org/entity/Q69299909,Samuel Edwards,2
http://www.wikidata.org/entity/Q3164429,Jean-Baptiste Sambat,2
http://www.wikidata.org/entity/Q5538011,George Cochran Lambdin,2
http://www.wikidata.org/entity/Q16059151,Gaines Ruger Donoho,2
http://www.wikidata.org/entity/Q56451893,Edward Winslow,2
http://www.wikidata.org/entity/Q19874871,Lawrence Kilburn,2
http://www.wikidata.org/entity/Q29228073,Giovanni Battista Lodi da Cremona,2
http://www.wikidata.org/entity/Q3745336,Filippo Tarchiani,2
http://www.wikidata.org/entity/Q5303677,Dox Thrash,2
http://www.wikidata.org/entity/Q11428725,Bunrin,2
http://www.wikidata.org/entity/Q11621081,Katsushika Isai,2
http://www.wikidata.org/entity/Q25051136,George A. Schastey,2
http://www.wikidata.org/entity/Q11637181,Hokuba,2
http://www.wikidata.org/entity/Q8018612,William Sommer,2
http://www.wikidata.org/entity/Q5353252,Elaine Mayes,2
http://www.wikidata.org/entity/Q6686779,Louis Bouche,2
http://www.wikidata.org/entity/Q16000202,Nancy Ford Cones,2
http://www.wikidata.org/entity/Q55219925,Anne Turyn,2
http://www.wikidata.org/entity/Q8013463,William James Hubard,2
http://www.wikidata.org/entity/Q11924144,Gertrud Natzler,2
http://www.wikidata.org/entity/Q21683452,Alma Hirsig Bliss,2
http://www.wikidata.org/entity/Q11068290,Zhang Hong,2
http://www.wikidata.org/entity/Q16645738,Jesse Harrison Whitehurst,2
http://www.wikidata.org/entity/Q21292990,Frederick Langenheim,2
http://www.wikidata.org/entity/Q39790452,William Langenheim,2
http://www.wikidata.org/entity/Q63053694,Ann Parker,2
http://www.wikidata.org/entity/Q3146355,Hōen,2
http://www.wikidata.org/entity/Q15442578,Honoré Desmond Sharrer,2
http://www.wikidata.org/entity/Q16858107,James Nixon,2
http://www.wikidata.org/entity/Q27882879,Matthias Walbaum,2
http://www.wikidata.org/entity/Q3085351,François Meuret,2
http://www.wikidata.org/entity/Q1734669,Meister der Legende der Heiligen Godelieve,2
http://www.wikidata.org/entity/Q3083165,Franz Wolfgang Rohrich,2
http://www.wikidata.org/entity/Q22343687,Prince Demah,2
http://www.wikidata.org/entity/Q60753712,Saturday Evening Girls,2
http://www.wikidata.org/entity/Q3160089,Jacques Thévenet,2
http://www.wikidata.org/entity/Q6687709,Louis Lozowick,2
http://www.wikidata.org/entity/Q15109552,Susan Derges,2
http://www.wikidata.org/entity/Q5522967,Gareth Sansom,2
http://www.wikidata.org/entity/Q6140645,James Ormsbee Chapin,2
http://www.wikidata.org/entity/Q19352738,Eugene Higgins,2
http://www.wikidata.org/entity/Q20028966,Arthur Clifton Goodwin,2
http://www.wikidata.org/entity/Q2779250,Richard Gibson,2
http://www.wikidata.org/entity/Q5672340,Harry Shoulberg,2
http://www.wikidata.org/entity/Q4758284,Andrew Plimer,2
http://www.wikidata.org/entity/Q10329047,Master of 1416,2
http://www.wikidata.org/entity/Q11449173,Ukita Ikkei,2
http://www.wikidata.org/entity/Q23415660,Erika Vogt,2
http://www.wikidata.org/entity/Q23954867,Svetlana Kopystiansky,2
http://www.wikidata.org/entity/Q5083601,Charles Williams,2
http://www.wikidata.org/entity/Q5740817,August Franzén,2
http://www.wikidata.org/entity/Q6182981,Jerome Witkin,2
http://www.wikidata.org/entity/Q6668231,Lois Conner,2
http://www.wikidata.org/entity/Q18508242,Giovanni Battista Gigola,2
http://www.wikidata.org/entity/Q21995237,Mark Greenwold,2
http://www.wikidata.org/entity/Q7796523,"Thornton Dial, Sr.",2
http://www.wikidata.org/entity/Q7344845,Robert Goodnough,2
http://www.wikidata.org/entity/Q3573225,Yun Xiang,2
http://www.wikidata.org/entity/Q2376818,Charles Seliger,2
http://www.wikidata.org/entity/Q18206701,Ericka Beckman,2
http://www.wikidata.org/entity/Q1039813,Carl Morgenstern,2
http://www.wikidata.org/entity/Q6779067,Mary Beth McKenzie,2
http://www.wikidata.org/entity/Q11411080,Furuyama Moroshige,2
http://www.wikidata.org/entity/Q20823728,Alfred Levitt,2
http://www.wikidata.org/entity/Q3260874,Louis-Rémy Robert,2
http://www.wikidata.org/entity/Q6981022,Natvar Bhavsar,2
http://www.wikidata.org/entity/Q18783557,Andrew Robertson,2
http://www.wikidata.org/entity/Q20891828,Chauncey Foster Ryder,2
http://www.wikidata.org/entity/Q6385757,Kelli Connell,2
http://www.wikidata.org/entity/Q19629527,Jean François Montessuy,2
http://www.wikidata.org/entity/Q20887067,John Ferren,2
http://www.wikidata.org/entity/Q6520713,Leland Bell,2
http://www.wikidata.org/entity/Q16611546,Alexandre Dubuisson,2
http://www.wikidata.org/entity/Q21501040,Master of Osma,2
http://www.wikidata.org/entity/Q3760431,George Augustus Wallis,2
http://www.wikidata.org/entity/Q5932128,Hugh O'Donnell,2
http://www.wikidata.org/entity/Q7609353,Stephen Greene,2
http://www.wikidata.org/entity/Q7804346,Tim Storrier,2
http://www.wikidata.org/entity/Q16665106,Monogrammist IS,2
http://www.wikidata.org/entity/Q6504314,Lawrence Lebduska,2
http://www.wikidata.org/entity/Q18600457,Charles Philips,2
http://www.wikidata.org/entity/Q21994084,Henry Augustus Loop,2
http://www.wikidata.org/entity/Q10918773,Wu Kuan,2
http://www.wikidata.org/entity/Q20028183,Karl James Anderson,2
http://www.wikidata.org/entity/Q3435302,Robert Guinan,2
http://www.wikidata.org/entity/Q6796107,Maxwell Hendler,2
http://www.wikidata.org/entity/Q41220861,Eda Lord Dixon,2
http://www.wikidata.org/entity/Q5294712,Donald Lipski,2
http://www.wikidata.org/entity/Q5371184,Emil Bisttram,2
http://www.wikidata.org/entity/Q7346480,Robert Kulicke,2
http://www.wikidata.org/entity/Q1668538,James McGarrell,2
http://www.wikidata.org/entity/Q2847373,André Brasilier,2
http://www.wikidata.org/entity/Q6209385,Joe David,2
http://www.wikidata.org/entity/Q6531887,Lester Johnson,2
http://www.wikidata.org/entity/Q7149608,Paul Burlin,2
http://www.wikidata.org/entity/Q7279809,Rackstraw Downes,2
http://www.wikidata.org/entity/Q18685495,Christopher Cook,2
http://www.wikidata.org/entity/Q21994024,Andreas Philipp Oettner,2
http://www.wikidata.org/entity/Q3173864,Patou,2
http://www.wikidata.org/entity/Q6106811,John Reddie Black,2
http://www.wikidata.org/entity/Q8008755,William F. Browne,2
http://www.wikidata.org/entity/Q18562314,Rebecca Emes,2
http://www.wikidata.org/entity/Q20985510,George W. Maynard,2
http://www.wikidata.org/entity/Q24203380,Carlotta Corpron,2
http://www.wikidata.org/entity/Q28883455,Sherie Scheer,2
http://www.wikidata.org/entity/Q11567199,Mitsuhiro Karasumaru,2
http://www.wikidata.org/entity/Q16081702,Rebecca Lepkoff,2
http://www.wikidata.org/entity/Q23409633,Erin Shirreff,2
http://www.wikidata.org/entity/Q7376510,Rubén Ortiz Torres,2
http://www.wikidata.org/entity/Q22117083,Maruyama Oshin,2
http://www.wikidata.org/entity/Q3385783,Pierre Laprade,2
http://www.wikidata.org/entity/Q7377294,Rudolf Ray Rapaport,2
http://www.wikidata.org/entity/Q7793506,Thomas Richard Williams,2
http://www.wikidata.org/entity/Q20280146,Hans Moller,2
http://www.wikidata.org/entity/Q3164270,Jean-Baptiste Massé,2
http://www.wikidata.org/entity/Q4795053,Arnold Friedman,2
http://www.wikidata.org/entity/Q15432913,Theodor Friedrich Stein,2
http://www.wikidata.org/entity/Q6914781,Mortlake Tapestry Works,2
http://www.wikidata.org/entity/Q77341619,Alphonse de Launay,2
http://www.wikidata.org/entity/Q1272383,Joe Andoe,2
http://www.wikidata.org/entity/Q4782029,April Gornik,2
http://www.wikidata.org/entity/Q15992450,Mao Ishikawa,2
http://www.wikidata.org/entity/Q17403685,John Bunion Murray,2
http://www.wikidata.org/entity/Q18608022,Girolamo da Treviso the Elder,2
http://www.wikidata.org/entity/Q28656886,Derrick Adams,2
http://www.wikidata.org/entity/Q1389116,Franz Napoleon Heigel,2
http://www.wikidata.org/entity/Q6071148,Christian Richter,2
http://www.wikidata.org/entity/Q19955603,Master of Charles of France,2
http://www.wikidata.org/entity/Q21091605,Paul-Narcisse Salières,2
http://www.wikidata.org/entity/Q30727887,Camille Pernon,2
http://www.wikidata.org/entity/Q18507783,Antoine Émile Plassan,2
http://www.wikidata.org/entity/Q11487047,Shikibu Terutada,2
http://www.wikidata.org/entity/Q21995235,Maria Judson Strean,2
http://www.wikidata.org/entity/Q19865988,Allan Randall Freelon,2
http://www.wikidata.org/entity/Q4738077,Alvin D. Loving,2
http://www.wikidata.org/entity/Q18600110,Jean-Michel Cels,2
http://www.wikidata.org/entity/Q20903441,C. K. Chatterton,2
http://www.wikidata.org/entity/Q3386523,Pierre Pasquier,2
http://www.wikidata.org/entity/Q7364197,Ron Nagle,2
http://www.wikidata.org/entity/Q7608936,Stephen Conroy,2
http://www.wikidata.org/entity/Q17198110,Leonardo Drew,2
http://www.wikidata.org/entity/Q18912977,Roger Bezombes,2
http://www.wikidata.org/entity/Q1704584,Joseph Floch,2
http://www.wikidata.org/entity/Q3898251,Pauly & C. – Compagnia Venezia Murano,2
http://www.wikidata.org/entity/Q7293117,Ranjani Shettar,2
http://www.wikidata.org/entity/Q7782112,Theodore Wores,2
http://www.wikidata.org/entity/Q11567826,Kumashiro Yūhi,2
http://www.wikidata.org/entity/Q19858099,James Whitney Fosburgh,2
http://www.wikidata.org/entity/Q7410252,Sampson Towgood Roch,2
http://www.wikidata.org/entity/Q16203035,Persephone Painter,2
http://www.wikidata.org/entity/Q2958141,Charles-Isidore Choiselat,2
http://www.wikidata.org/entity/Q6248201,John McNamara,2
http://www.wikidata.org/entity/Q7282133,Rafael Ferrer,2
http://www.wikidata.org/entity/Q15516987,John T. Biggers,2
http://www.wikidata.org/entity/Q7409275,Samella Lewis,2
http://www.wikidata.org/entity/Q17989250,Unkoku Tōeki,2
http://www.wikidata.org/entity/Q4725795,Alice Cordelia Morse,2
http://www.wikidata.org/entity/Q6226450,John Cobb,2
http://www.wikidata.org/entity/Q3421161,Raymond Templier,2
http://www.wikidata.org/entity/Q16939134,Johann Wilhelm Haas,2
http://www.wikidata.org/entity/Q28600787,John Woodrow Wilson,2
http://www.wikidata.org/entity/Q22001988,Joseph-Marie Bouton,2
http://www.wikidata.org/entity/Q19605041,Richard Mayhew,2
http://www.wikidata.org/entity/Q23068109,Claudette Schreuders,2
http://www.wikidata.org/entity/Q27830702,Gerald Summers,2
http://www.wikidata.org/entity/Q3288924,Marcel Dyf,2
http://www.wikidata.org/entity/Q5528765,Gayil Nalls,2
http://www.wikidata.org/entity/Q6766236,Marjorie Content,2
http://www.wikidata.org/entity/Q17223298,Soga Nichokuan,2
http://www.wikidata.org/entity/Q21550391,Jagoda Buić,2
http://www.wikidata.org/entity/Q5933571,Hughie Lee-Smith,2
http://www.wikidata.org/entity/Q7176557,Peter Reginato,2
http://www.wikidata.org/entity/Q11399243,Katō Bunrei,2
http://www.wikidata.org/entity/Q21973714,Joe Louis Light,2
http://www.wikidata.org/entity/Q29045684,Betty Hahn,2
http://www.wikidata.org/entity/Q3085739,François Rouan,2
http://www.wikidata.org/entity/Q7411149,Samuel Collins,2
http://www.wikidata.org/entity/Q21071066,Richard Bosman,2
http://www.wikidata.org/entity/Q3843015,Master of Varlungo,2
http://www.wikidata.org/entity/Q18508692,Thérèse Eléonore Lingée,2
http://www.wikidata.org/entity/Q18672141,Richard Purcell,2
http://www.wikidata.org/entity/Q16214142,Eileen Quinlan,2
http://www.wikidata.org/entity/Q17421643,Mary Grant,2
http://www.wikidata.org/entity/Q16083999,June Schwarcz,2
http://www.wikidata.org/entity/Q3791696,Icilio Federico Joni,2
http://www.wikidata.org/entity/Q6480855,Lamar Dodd,2
http://www.wikidata.org/entity/Q52004592,Xing Danwen,2
http://www.wikidata.org/entity/Q6121365,Jade Snow Wong,2
http://www.wikidata.org/entity/Q5040196,Carl Gaertner,2
http://www.wikidata.org/entity/Q5481584,Francis Jukes,2
http://www.wikidata.org/entity/Q18508055,Charles Ramelet,2
http://www.wikidata.org/entity/Q19670719,Wilhelm Koller,2
http://www.wikidata.org/entity/Q6003344,Imants Tillers,2
http://www.wikidata.org/entity/Q20644171,Nathalie du Pasquier,2
http://www.wikidata.org/entity/Q21853726,Pieter van Overschie,2
http://www.wikidata.org/entity/Q5132000,Cleve Gray,2
http://www.wikidata.org/entity/Q26265885,Melissa Ann Pinney,2
http://www.wikidata.org/entity/Q3424696,Ren Yu,2
http://www.wikidata.org/entity/Q15734321,Johann Gottlieb Kirchner,2
http://www.wikidata.org/entity/Q3656806,Capezio,2
http://www.wikidata.org/entity/Q5566457,Gladys Rockmore Davis,2
http://www.wikidata.org/entity/Q16731721,Janelle Lynch,2
http://www.wikidata.org/entity/Q20200825,Lucy Jones,2
http://www.wikidata.org/entity/Q21994034,Carole Seborovski,2
http://www.wikidata.org/entity/Q4661858,Aaron Bohrod,2
http://www.wikidata.org/entity/Q3575394,Zhao Lingrang,2
http://www.wikidata.org/entity/Q6743111,Malerie Marder,2
http://www.wikidata.org/entity/Q7153600,Paul Sietsema,2
http://www.wikidata.org/entity/Q7794495,Thomas Toft,2
http://www.wikidata.org/entity/Q63012562,Susan Crocker,2
http://www.wikidata.org/entity/Q17403853,Ronnie Elliott,2
http://www.wikidata.org/entity/Q19408393,Isabella Beetham,2
http://www.wikidata.org/entity/Q7366233,Rookwood Pottery Company,2
http://www.wikidata.org/entity/Q17486009,Louis Adolphe Humbert de Molard,2
http://www.wikidata.org/entity/Q21851468,Tommaso Lunetti,2
http://www.wikidata.org/entity/Q4678921,Adam Cvijanovic,2
http://www.wikidata.org/entity/Q6380307,Kay WalkingStick,2
http://www.wikidata.org/entity/Q17308840,Gandy Brodie,2
http://www.wikidata.org/entity/Q21465779,Gwen Hardie,2
http://www.wikidata.org/entity/Q5735332,Herbert Randall,2
http://www.wikidata.org/entity/Q6563486,Totoki Baigai,2
http://www.wikidata.org/entity/Q16728731,Nancy Dwyer,2
http://www.wikidata.org/entity/Q20200815,Charles Baskerville,2
http://www.wikidata.org/entity/Q26252964,Charles Aubry,2
http://www.wikidata.org/entity/Q51120412,Susan Lipper,2
http://www.wikidata.org/entity/Q4085031,Leonid Berman,2
http://www.wikidata.org/entity/Q6115781,Jack Whitten,2
http://www.wikidata.org/entity/Q7634090,Sue Fuller,2
http://www.wikidata.org/entity/Q16186378,Steven Montgomery,2
http://www.wikidata.org/entity/Q6527056,Leopold Seyffert,2
http://www.wikidata.org/entity/Q21470310,Harry Bowden,2
http://www.wikidata.org/entity/Q21995251,Molly Luce,2
http://www.wikidata.org/entity/Q22276275,John Lonergan,2
http://www.wikidata.org/entity/Q27535235,Charles-Guillaume Diehl,2
http://www.wikidata.org/entity/Q16324885,Cornelius Janson van Ceulen the Younger,2
http://www.wikidata.org/entity/Q6990118,Nellie Mae Rowe,2
http://www.wikidata.org/entity/Q7357378,Rodrigo Moynihan,2
http://www.wikidata.org/entity/Q1918666,Master of Budapest,2
http://www.wikidata.org/entity/Q16026807,Alexandre Léon Sébastien Gérard,2
http://www.wikidata.org/entity/Q5704871,Arnaldo Roche-Rabell,2
http://www.wikidata.org/entity/Q7154467,Paul Wonner,2
http://www.wikidata.org/entity/Q19958824,Marianna von Allesch,2
http://www.wikidata.org/entity/Q6222351,John Bogle,2
http://www.wikidata.org/entity/Q6704912,Lurelle Guild,2
http://www.wikidata.org/entity/Q17373734,Anne Arnold,2
http://www.wikidata.org/entity/Q3176772,Jehan Limosin II,2
http://www.wikidata.org/entity/Q3303296,Master of the Life of Saint John the Baptist,2
http://www.wikidata.org/entity/Q5126587,Clarence Carter,2
http://www.wikidata.org/entity/Q5208914,Dahlov Ipcar,2
http://www.wikidata.org/entity/Q6249287,John Moore,2
http://www.wikidata.org/entity/Q16065989,Samuel John Stump,2
http://www.wikidata.org/entity/Q6829721,Michael David,2
http://www.wikidata.org/entity/Q9031305,Melchor Pérez de paz,2
http://www.wikidata.org/entity/Q11914019,Claude Laurent,2
http://www.wikidata.org/entity/Q17305697,McArthur Binion,2
http://www.wikidata.org/entity/Q80862836,Lydia Okumura,2
http://www.wikidata.org/entity/Q7411168,Samuel Cotes,2
http://www.wikidata.org/entity/Q3171870,Jean Dupas,2
http://www.wikidata.org/entity/Q5325807,Earl Cunningham,2
http://www.wikidata.org/entity/Q6218537,John Alexander,2
http://www.wikidata.org/entity/Q21555383,Grace Ndiritu,2
http://www.wikidata.org/entity/Q24055592,Hadieh Shafie,2
http://www.wikidata.org/entity/Q5405283,Euan MacLeod,2
http://www.wikidata.org/entity/Q7150600,Paul Feeley,2
http://www.wikidata.org/entity/Q1450029,Franz von Zülow,2
http://www.wikidata.org/entity/Q2062218,Paul Scheurich,2
http://www.wikidata.org/entity/Q19592495,Kathy Grove,2
http://www.wikidata.org/entity/Q55219344,Shannon Bool,2
http://www.wikidata.org/entity/Q4772623,Anthony Green,2
http://www.wikidata.org/entity/Q21994025,Angelo Ippolito,2
http://www.wikidata.org/entity/Q5564009,Giovanni Valesio,2
http://www.wikidata.org/entity/Q6989468,Neil Welliver,2
http://www.wikidata.org/entity/Q1991491,Nicolaus Innocentius Wilhelm Clemens van Heideloff,2
http://www.wikidata.org/entity/Q17265891,Stanislas Ratel,2
http://www.wikidata.org/entity/Q20937927,Dona Nelson,2
http://www.wikidata.org/entity/Q21995308,Sigrid Burton,2
http://www.wikidata.org/entity/Q8021437,Willie Cole,2
http://www.wikidata.org/entity/Q4778060,Anwar Shemza,2
http://www.wikidata.org/entity/Q2561038,Werner Drewes,2
http://www.wikidata.org/entity/Q3929786,Ralph Fasanella,2
http://www.wikidata.org/entity/Q4898721,Betty Blayton Taylor,2
http://www.wikidata.org/entity/Q6759951,Margaret Taylor-Burroughs,2
http://www.wikidata.org/entity/Q7407912,Sam Messer,2
http://www.wikidata.org/entity/Q17478646,David Novros,2
http://www.wikidata.org/entity/Q5882826,Gonzalo Ariza,2
http://www.wikidata.org/entity/Q6809914,Mei-mei Berssenbrugge,2
http://www.wikidata.org/entity/Q7121579,Pablo Bronstein,2
http://www.wikidata.org/entity/Q7350612,Robert Vickrey,2
http://www.wikidata.org/entity/Q18704770,Cesnola Painter,2
http://www.wikidata.org/entity/Q42315234,Sandra Weiner,2
http://www.wikidata.org/entity/Q7308846,Reginald Pollack,2
http://www.wikidata.org/entity/Q3199108,Kostia Terechkovitch,2
http://www.wikidata.org/entity/Q16751257,Peter Schuyff,2
http://www.wikidata.org/entity/Q3163712,Jean-Antoine Laurent,2
http://www.wikidata.org/entity/Q3382794,Pierre-Ambroise Richebourg,2
http://www.wikidata.org/entity/Q16661724,Léopold Leprince,2
http://www.wikidata.org/entity/Q17190668,Aiseki,2
http://www.wikidata.org/entity/Q7146629,Patrick H. Reason,2
http://www.wikidata.org/entity/Q28335055,Victoria Mamnguqsualuk,2
http://www.wikidata.org/entity/Q41096345,Robert H. Vance,2
http://www.wikidata.org/entity/Q6192911,Jill Krementz,2
http://www.wikidata.org/entity/Q16198290,Justine Cooper,2
http://www.wikidata.org/entity/Q2857008,Anton Kothgaßner,2
http://www.wikidata.org/entity/Q7799903,Thérèse Oulton,2
http://www.wikidata.org/entity/Q20903150,Judith Rothschild,2
http://www.wikidata.org/entity/Q5230190,David Drake,2
http://www.wikidata.org/entity/Q7647713,Susan Crile,2
http://www.wikidata.org/entity/Q11509541,Hine Taizan,2
http://www.wikidata.org/entity/Q43402330,Lucy Mingo,2
http://www.wikidata.org/entity/Q3158673,Jacques Delaplace,2
http://www.wikidata.org/entity/Q6283474,Joseph Glasco,2
http://www.wikidata.org/entity/Q23682373,Nahid Hagigat,2
http://www.wikidata.org/entity/Q8004484,William Anthony,2
http://www.wikidata.org/entity/Q25391746,André Metthey,2
http://www.wikidata.org/entity/Q4978009,Bruce Metcalf,2
http://www.wikidata.org/entity/Q2062027,Paul Rotterdam,2
http://www.wikidata.org/entity/Q5115419,Chuck Connelly,2
http://www.wikidata.org/entity/Q7103813,Oronzo Vito Gasparo,2
http://www.wikidata.org/entity/Q22122826,Eda Mirsky Mann,2
http://www.wikidata.org/entity/Q1402629,August Heinrich,2
http://www.wikidata.org/entity/Q13426391,Richard Collins,2
http://www.wikidata.org/entity/Q1318940,Georges Noël,2
http://www.wikidata.org/entity/Q5584836,Gordon Baldwin,2
http://www.wikidata.org/entity/Q4865240,Bartholomew Dandridge,2
http://www.wikidata.org/entity/Q5210574,Dale Nichols,2
http://www.wikidata.org/entity/Q5325952,Earl Kerkam,2
http://www.wikidata.org/entity/Q6554691,Lino Tagliapietra,2
http://www.wikidata.org/entity/Q15485329,Aldro Hibbard,2
http://www.wikidata.org/entity/Q3421000,Raymond Legueult,2
http://www.wikidata.org/entity/Q7791711,Thomas Lanigan-Schmidt,2
http://www.wikidata.org/entity/Q16016476,John Hultberg,2
http://www.wikidata.org/entity/Q21454208,Dimitrie Berea,2
http://www.wikidata.org/entity/Q21647207,Marianne Appel,2
http://www.wikidata.org/entity/Q5258158,Dennis Ashbaugh,2
http://www.wikidata.org/entity/Q5719056,Henry C. Pearson,2
http://www.wikidata.org/entity/Q15996002,Miklos Suba,2
http://www.wikidata.org/entity/Q20669397,Harry Kramer,2
http://www.wikidata.org/entity/Q19668523,Cynthia Daignault,2
http://www.wikidata.org/entity/Q28382534,Daniel Heidkamp,2
http://www.wikidata.org/entity/Q5078400,Charles Green Shaw,2
http://www.wikidata.org/entity/Q21995269,Peter Nadin,2
http://www.wikidata.org/entity/Q6135715,James Havard,2
http://www.wikidata.org/entity/Q20679567,Aaron Fink,2
http://www.wikidata.org/entity/Q97942,Klaus Fußmann,2
http://www.wikidata.org/entity/Q3265308,Lucie Valore,2
http://www.wikidata.org/entity/Q7966252,Walter Tandy Murch,2
http://www.wikidata.org/entity/Q21995288,Robert Swain,2
http://www.wikidata.org/entity/Q6282568,Joseph Delaney,2
http://www.wikidata.org/entity/Q18808794,Meraud Guinness,2
http://www.wikidata.org/entity/Q6226027,John Christian Rauschner,2
http://www.wikidata.org/entity/Q7609153,Stephen Etnier,2
http://www.wikidata.org/entity/Q20855646,Edda Renouf,2
http://www.wikidata.org/entity/Q23304603,Louisiana Bendolph,2
http://www.wikidata.org/entity/Q6791399,Matthew Weinstein,2
http://www.wikidata.org/entity/Q7916212,Varujan Boghosian,2
