Q35694,Panthera onca,2
Q34201,Zeus,2
Q11626675,sewing box,2
Q6726282,Madame C.J. Walker Manufacturing Company,2
Q9604,human skull,2
Q660281,contre-jour,2
Q1146001,light source,2
Q332428,overweight,2
Q193294,sunrise,2
Q194402,Joshua Reynolds,2
Q37930,postage stamp,2
Q812767,Shinto,2
Q5083678,Charles Wolfran Cornwall,2
Q55645410,Elizabeth De Lancey,2
Q62792,conch,2
Q83345,male circumcision,2
Q46831,mountain range,2
Q62387069,Q62387069,2
Q48885552,tabletop,2
Q267971,Triton Fountain,2
Q746063,Villa d'Este,2
Q229854,Maria Luisa of Parma,2
Q639460,casket,2
Q2621117,pannier,2
Q1576172,Nursing Madonna,2
Q763457,tricorne,2
Q2641292,masquerade ball,2
Q920444,Vétheuil,2
Q1068842,footbridge,2
Q5783996,cottage,2
Q4725,"Elizabeth Smith-Stanley, Countess of Derby",2
Q7226,Joan of Arc,2
Q180225,corset,2
Q30045034,Infants playing with a He-goat,2
Q34640,English Channel,2
Q290936,Étretat,2
Q22158623,Manneporte,2
Q161780,Physalis alkekengi,2
Q218921,Saint Eustace,2
Q845945,Shinto shrine,2
Q1903,Catania,2
Q16990,Mount Etna,2
Q220,Rome,2
Q3082251,jetty,2
Q208588,Eurydice,2
Q2857578,thunderstorm,2
Q834007,antlers,2
Q4274781,Alfred Marshall Mayer,2
Q110000,Madison Square and Madison Square Park,2
Q8612,Andrew Johnson,2
Q476516,Rouen Cathedral,2
Q181946,Argenteuil,2
Q558148,Leonard of Noblac,2
Q125006,Brooklyn Bridge,2
Q1190104,New York Bay,2
Q62390104,Nakamura Kumetaro II,2
Q43689,Ambrose,2
Q11425432,Bandō Hikosaburō III,2
Q1394620,baby bumper,2
Q11815,James Monroe,2
Q366113,Nathanael Greene,2
Q157763,Prunus mume,2
Q770625,Augustus Saint-Gaudens,2
Q161185,Passiflora,2
Q840920,theorbo,2
Q2383211,wash basin,2
Q1069573,fusuma,2
Q30755,Auguste Rodin,2
Q191529,wallpaper,2
Q1066288,figurine,2
Q337481,overcoat,2
Q222149,Sumida River,2
Q503,banana,2
Q210064,lighting,2
Q233265,Robert Browning,2
Q1402709,locket,2
Q8445,marriage,2
Q2946,Palace of Versailles,2
Q6565319,Syringa vulgaris,2
Q2988131,John Alexander McClernand,2
Q42973,architect,2
Q680343,armband,2
Q852190,shipwreck,2
Q3684237,Comedia delle ninfe fiorentine,2
Q789783,balustrade,2
Q71123130,blasted tree,2
Q467505,handbag,2
Q215536,merchant,2
Q152262,Pluto,2
Q11497167,Q11497167,2
Q11538291,Q11538291,2
Q45792,King Arthur,2
Q530397,alligator,2
Q200895,Agatha of Sicily,2
Q100,Boston,2
Q139464,Zechariah,2
Q235849,Elizabeth,2
Q668349,kylix,2
Q597586,Amoghasiddhi,2
Q208531,Actaeon,2
Q115488,medallion,2
Q23556,Atlanta,2
Q241045,portrait at bust length,2
Q209644,Flora,2
Q463440,Hendrickje Stoffels,2
Q5598,Rembrandt,2
Q187997,vegetation,2
Q1792372,character,2
Q2850057,Animaux,2
Q8011724,fortune teller,2
Q179904,hourglass,2
Q14894,peeler,2
Q340843,Eight Immortals,2
Q1190910,facial makeup,2
Q812768,bashi-bazouk,2
Q1689498,lace pillow,2
Q691402,Philip IV of Spain,2
Q622630,odalisque,2
Q154250,tavern,2
Q1414059,parc Monceau,2
Q40901,Ares,2
Q2380327,waistcoat,2
Q1034198,cape,2
Q7721,Napoleon III,2
Q320464,Jean-Baptiste Faure,2
Q51673,Mark Antony,2
Q34687,Rosa,2
Q604222,Sainte-Adresse,2
Q901,scientist,2
Q62408,Palace of Westminster,2
Q211718,beret,2
Q310715,Henri Fantin-Latour,2
Q2634,Naples,2
Q272277,Bathsheba,2
Q60520,sketchbook,2
Q1511216,courtier,2
Q154549,carpenter,2
Q19125,scorpion,2
Q184940,bullfighting,2
Q1934482,milkmaid,2
Q189883,Doge's Palace,2
Q256020,inn,2
Q12132,calendar,2
Q7434,uniform,2
Q39231,Mount Fuji,2
Q1370497,Ahasuerus,2
Q599737,Marsyas,2
Q39344,sighthound,2
Q2935,calf,2
Q81506,Charles I of England,2
Q165510,Argonauts,2
Q145746,Joseph,2
Q447487,Misia Sert,2
Q157130,Empress Eugénie,2
Q219423,mural,2
Q30022,coffeehouse,2
Q937106,snuffbox,2
Q2724165,male toplessness,2
Q6578319,malleolus,2
Q81018,Judas Iscariot,2
Q327496,hairstyle,2
Q41746,Achilles,2
Q7445455,see-through clothing,2
Q309243,Grand Canal,2
Q190771,bathroom,2
Q8327,Psittacidae,2
Q271273,Victorine Meurent,2
Q3375147,perch,2
Q165023,Nike,2
Q46408,Georgia O'Keeffe,2
Q890356,sideburns,2
Q43499,Erasmus,2
Q3999,human anatomy,2
Q37090,Trinity,2
Q8122413,Pilate's court,2
Q165557,Robert E. Lee,2
Q150679,Anthony van Dyck,2
Q37077,nail,2
Q188681,resurrection,2
Q189700,Zenobius of Florence,2
Q160236,Metropolitan Museum of Art,2
Q6779067,Mary Beth McKenzie,2
Q969253,John Collins Warren,2
Q316599,Saint Maurice,2
Q859925,traje de luces,2
Q2412523,matador,2
Q2723059,muleta,2
Q56400028,haircut,2
Q11035,telephone,2
Q11465069,Onoe Matsusuke I,2
Q7738,Louis XV of France,2
Q3501466,steatomery,2
Q192343,Pygmalion,2
Q217527,Piazza San Marco,2
Q754194,St Mark's Campanile,2
Q460711,checkerboard,2
Q193893,capital,2
Q42295,shrub,2
Q1075929,African people,2
Q208555,parable,2
Q8265768,lower leg,2
Q704385,Edmund Kean,2
Q231345,Jenny Lind,2
Q552345,insignia,2
Q8087,geometry,2
Q12507,sphere,2
Q125356,saw,2
Q132041,key,2
Q192482,Telemachus,2
Q1130359,loincloth,2
Q1971570,flagpole,2
Q1568757,Josiah Johnson Hawes,2
Q335277,Pont Neuf,2
Q151403,Thomas Carlyle,2
Q10971235,cushion,2
Q2003749,oar,2
Q2268776,lying,2
Q11722446,mons pubis,2
Q455461,Catherine Grand,2
Q48853,Angelica,2
Q3853841,Medoro,2
Q2366864,cooking pot,2
Q532023,"Elizabeth Conyngham, Marchioness Conyngham",2
Q152065,sceptre,2
Q2915835,serpent in the Bible,2
Q234460,text,2
Q82650,taxi,2
Q946250,Marius de Zayas,2
Q2442735,scarab,2
Q162269,Jefferson Davis,2
Q36747,indigenous peoples of America,2
Q182019,Leda,2
Q3107836,Jean-Jacques Caffieri,2
Q5774265,historical figure,2
Q1065334,"Charles Lennox, 3rd Duke of Richmond",2
Q222560,quiver,2
Q15223957,Dimples of Venus,2
Q76190,soap bubble,2
Q133343,Hathor,2
Q368205,cartouche,2
Q108325,chapel,2
Q1424519,choker,2
Q5123368,City Point,2
Q18545,ball,2
Q459275,"Sydney, Lady Morgan",2
Q3153981,Inès Esménard,2
Q1396481,"Henrietta Ponsonby, Countess of Bessborough",2
Q177232,son,2
Q11480468,Ichikawa Ebijūrō I,2
Q62598631,Q62598631,2
Q833823,beaker,2
Q650711,combat,2
Q392326,club,2
Q30875,Oscar Wilde,2
Q308398,Midas,2
Q465837,skyline,2
Q499,armpit,2
Q340687,underarm hair,2
Q3391771,platter,2
Q152771,Presentation of Jesus at the Temple,2
Q397,Latin,2
Q328732,Senenmut,2
Q838811,peasant,2
Q2981,Notre-Dame de Paris,2
Q3477927,Seine in Paris,2
Q953045,metalworking,2
Q150726,Maximilian I,2
Q194428,stage,2
Q449536,Elaine de Kooning,2
Q332533,"Thomas Townshend, 1st Viscount Sydney",2
Q3145813,Hôtel de Cluny,2
Q186256,Ferdinand VII of Spain,2
Q183245,George Frederic Watts,2
Q1196075,Our Lady of Sorrows,2
Q16587531,potato,2
Q327321,bricklayer,2
Q5482812,Francis Willis,2
Q234811,"Emma, Lady Hamilton",2
Q3449688,rue Ravignan,2
Q11755959,multi-storey urban building,2
Q16031592,Jocko Milligan,2
Q1422576,saucer,2
Q312577,"Henry Addington, 1st Viscount Sidmouth",2
Q9438,Thomas Aquinas,2
Q535,Victor Hugo,2
Q313421,Abel,2
Q234746,Sarah Siddons,2
Q1701422,John Philip Kemble,2
Q54795,pubic hair,2
Q3392548,high-angle shot,2
Q21166956,lutenist,2
